Date,price,return,SMA1,SMA2,position,strategy,benchmark_returns,strategy_returns
2017-02-15,42.1349983215332,0.007515972191507316,40.16273746490479,38.33064739227295,1,0.007515972191507316,1.4764523850245668,1.2671645106565312
2017-02-16,42.207000732421875,0.0017073920274126317,40.260412502288816,38.37385238647461,1,0.0017073920274126317,1.4789754213487374,1.2693299053021794
2017-02-17,42.25350189208984,0.0011011339720112818,40.3527250289917,38.41739490509033,1,0.0011011339720112818,1.4806048683840558,1.2707283773938585
2017-02-21,42.821998596191406,0.013364721046282176,40.460025024414065,38.46673240661621,1,0.013364721046282176,1.50052556016252,1.2878253010098388
2017-02-22,42.78049850463867,-0.0009696000983505087,40.571612453460695,38.512147407531735,1,-0.0009696000983505087,1.4990713555442072,1.2865772306336796
2017-02-23,42.609500885009766,-0.004005102457664227,40.68611249923706,38.555257415771486,1,-0.004005102457664227,1.493079428324749,1.2814346621364179
2017-02-24,42.262001037597656,-0.008188892182268277,40.7784125328064,38.59079992294311,1,-0.008188892182268277,1.4809026869234072,1.2709839800042164
2017-02-27,42.43199920654297,0.004014414167614488,40.874050045013426,38.62465242385864,1,0.004014414167614488,1.486859592393624,1.2760964911029533
2017-02-28,42.25199890136719,-0.004251111904897895,40.973912525177,38.65642992019653,1,-0.004251111904897895,1.4805522020893955,1.270683176573176
2017-03-01,42.65399932861328,0.009469376476098914,41.10292501449585,38.69221992492676,1,0.009469376476098914,1.4946386981907862,1.2827729047081522
2017-03-02,42.445499420166016,-0.0049001540247000505,41.221975040435794,38.726782417297365,1,-0.0049001540247000505,1.487332653349981,1.2765024954288313
2017-03-03,42.49399948120117,0.001141990874290171,41.33784999847412,38.765434913635254,1,0.001141990874290171,1.4890321438837826,1.2779610823175607
2017-03-06,42.33050155639648,-0.003854974100191868,41.42055006027222,38.80272491455078,1,-0.003854974100191868,1.4833030134544338,1.2730440590321315
2017-03-07,42.30099868774414,-0.000697207771629643,41.48308753967285,38.83959991455078,1,-0.000697207771629643,1.4822692034978175,1.2721567921611678
2017-03-08,42.525001525878906,0.00528147875098045,41.550062561035155,38.876524925231934,1,0.00528147875098045,1.4901184864642614,1.2788934352863122
2017-03-09,42.650001525878906,0.0029351355505987326,41.6214376449585,38.915587425231934,1,0.0029351355505987326,1.4944986111938203,1.2826526751140521
2017-03-10,42.62300109863281,-0.0006332702571133847,41.68823766708374,38.95265243530273,1,-0.0006332702571133847,1.493552489281106,1.281840666462296
2017-03-13,42.72949981689453,0.0024955044641490533,41.73942518234253,38.98921243667603,1,0.0024955044641490533,1.4972843106373022,1.2850435002486378
2017-03-14,42.62649917602539,-0.002413437651246342,41.783662700653075,39.02361743927002,1,-0.002413437651246342,1.4936750654034514,1.2819458673571336
2017-03-15,42.64849853515625,0.0005159627137938516,41.8377251625061,39.05879993438721,1,0.0005159627137938516,1.4944459448991596,1.2826074742933695
2017-03-16,42.67100143432617,0.0005274972239583946,41.89515018463135,39.0914574432373,1,0.0005274972239583946,1.495234468940287,1.2832842246517628
2017-03-17,42.615501403808594,-0.0013014964034150063,41.949237728118895,39.12467494964599,1,-0.0013014964034150063,1.4932896924909964,1.2816151212504632
2017-03-20,42.8484992980957,0.005452552411117806,42.01003770828247,39.15685745239258,1,0.005452552411117806,1.5014541712006135,1.2886222809623324
2017-03-21,42.15999984741211,-0.01619872160184447,42.041687679290774,39.18627244949341,1,-0.01619872160184447,1.477328463438798,1.2679164045112374
2017-03-22,42.40299987792969,0.005747210959233595,42.07371263504028,39.216604957580564,1,0.005747210959233595,1.4858434269824268,1.275224367654147
2017-03-23,42.36899948120117,-0.0008021610628207483,42.08728761672974,39.24751495361328,1,-0.0008021610628207483,1.4846520191542236,1.2742018424898207
2017-03-24,42.28049850463867,-0.002090999023365736,42.09536256790161,39.277257442474365,1,-0.002090999023365736,1.4815508566259714,1.2715402713227195
2017-03-27,42.34099960327149,0.001429922898893828,42.10917501449585,39.307049942016604,1,0.001429922898893828,1.4836708754922683,1.27335977643954
2017-03-28,42.79999923706055,0.010782210376272361,42.14119997024536,39.34157243728637,1,0.010782210376272361,1.4997546806668118,1.287163694073603
2017-03-29,43.71599960327149,0.021176073977231393,42.20474996566772,39.38134243011475,1,0.021176073977231393,1.5318522475174163,1.31471141454468
2017-03-30,43.81700134277344,0.002307741839889129,42.259737491607666,39.42060243606567,1,0.002307741839889129,1.5353914492527838,1.3177489326391338
2017-03-31,44.32699966430664,0.011572064053437572,42.317974948883055,39.463672428131105,1,0.011572064053437572,1.5532622993342329,1.3330865806582395
2017-04-03,44.57550048828125,0.005590427057615806,42.41961250305176,39.507172431945804,1,0.005590427057615806,1.5619700161694885,1.3405599742159318
2017-04-04,45.34149932861328,0.0170383214046624,42.54359998703003,39.55728242874145,1,0.0170383214046624,1.5888113798763026,1.3635965610045624
2017-04-05,45.4640007019043,0.002698106338604271,42.664575004577635,39.606099929809574,1,0.002698106338604271,1.5931039502327577,1.36728065733599
2017-04-06,44.91400146484375,-0.012171236662741317,42.7627875328064,39.651714935302735,1,-0.012171236662741317,1.5738314281568582,1.3507400250385126
2017-04-07,44.74399948120117,-0.003792236846299923,42.8546875,39.697784938812255,1,-0.003792236846299923,1.5678743890158429,1.3456273992168808
2017-04-10,45.35200119018555,0.013496957340826888,42.95416250228882,39.74402494430542,1,0.013496957340826888,1.5891793755849353,1.3639123931348653
2017-04-11,45.11800003051758,-0.005173022622662573,43.03645000457764,39.79487493515015,1,-0.005173022622662573,1.580979741455278,1.3568750613015759
2017-04-12,44.811500549316406,-0.006816465475626657,43.11125001907349,39.84609243392944,1,-0.006816465475626657,1.5702396937976282,1.347657420846271
2017-04-13,44.23350143432617,-0.012982362180291775,43.16371259689331,39.89027244567871,1,-0.012982362180291775,1.549986028059773,1.330274722498513
2017-04-17,45.0994987487793,0.019388679242407184,43.23602504730225,39.93686994552613,1,0.019388679242407184,1.5803314380819151,1.3563186552601776
2017-04-18,45.18899917602539,0.0019825439257081605,43.309412479400635,39.98390995025635,1,0.0019825439257081605,1.5834676223594089,1.3590102838258038
2017-04-19,44.959999084472656,-0.005080490932540684,43.362862491607665,40.02728994369507,1,-0.005080490932540684,1.5754432306467576,1.3521233537080346
2017-04-20,45.10300064086914,0.0031755921300895573,43.420925045013426,40.070779953002926,1,0.0031755921300895573,1.5804541478750587,1.3564239708779102
