Date,price,return,sma,distance,position,strategy,benchmark_returns,strategy_returns
2017-04-28,33.25277328491211,-0.0009742855117421393,32.99050890604655,0.2622643788655594,0.0,-0.0,1.1756841635197575,1.097735915406305
2017-05-01,33.9310417175293,0.020192109596910958,33.041358439127606,0.8896832784016908,0.0,0.0,1.199665004095398,1.097735915406305
2017-05-02,34.14630889892578,0.006324214938646905,33.08804079691569,1.0582681020100893,0.0,0.0,1.2072759848074404,1.097735915406305
2017-05-03,34.04214096069336,-0.0030552980594075073,33.143751525878905,0.8983894348144545,0.0,-0.0,1.2035930259673746,1.097735915406305
2017-05-04,33.919464111328125,-0.0036101849706738146,33.18318176269531,0.7362823486328125,0.0,-0.0,1.199255666559982,1.097735915406305
2017-05-05,34.48196029663086,0.01644728513577042,33.2452195485433,1.2367407480875627,0.0,0.0,1.2191432666537994,1.097735915406305
2017-05-08,35.41947937011719,0.026825636162244166,33.3406681060791,2.0788112640380874,0.0,0.0,1.2522901659590586,1.097735915406305
2017-05-09,35.646331787109375,0.0063843129017816256,33.441826756795244,2.204505030314131,0.0,0.0,1.2603107539511855,1.097735915406305
2017-05-10,35.47734832763672,-0.004751828847121647,33.51482098897298,1.9625273386637403,0.0,-0.0,1.2543361792744645,1.097735915406305
2017-05-11,35.784156799316406,0.00861083040161444,33.59557367960612,2.1885831197102874,0.0,0.0,1.26518369139915,1.097735915406305
2017-05-12,36.28391647338867,0.013869322778326821,33.694451395670576,2.5894650777180956,-1.0,0.0,1.2828531810786516,1.097735915406305
2017-05-15,36.190940856933594,-0.002565735784375232,33.79231249491374,2.3986283620198563,-1.0,0.002565735784375232,1.2795659376682105,1.1005560320162393
2017-05-16,36.13747787475586,-0.0014783398518072597,33.88808326721191,2.249394607543948,-1.0,0.0014783398518072597,1.277675701899231,1.1021842310767604
2017-05-17,34.92413330078125,-0.034152406267510024,33.93515294392903,0.9889803568522169,-1.0,0.034152406267510024,1.2347767235706526,1.1404766417940067
2017-05-18,35.45642852783203,0.01512648841526644,34.00575256347656,1.4506759643554688,-1.0,-0.01512648841526644,1.25359653939169,1.1233550562819936
2017-05-19,35.57728576660156,0.0034028167212923695,34.08315849304199,1.4941272735595703,-1.0,-0.0034028167212923695,1.2578695646954934,1.1195389812966587
2017-05-22,35.79347229003906,0.0060581445542746,34.170240529378255,1.6232317606608078,-1.0,-0.0060581445542746,1.2655130496401668,1.112777155054765
2017-05-23,35.749305725097656,-0.0012346898394944503,34.257161712646486,1.4921440124511705,-1.0,0.0012346898394944503,1.2639514977505313,1.1141519382424991
2017-05-24,35.64238357543945,-0.002995369087074314,34.35240211486816,1.2899814605712905,-1.0,0.002995369087074314,1.2601711610849071,1.1174942377279027
2017-05-25,35.76557922363281,0.003450477106270713,34.45043716430664,1.3151420593261705,-1.0,-0.003450477106270713,1.2645268631298008,1.1136449941267181
2017-05-26,35.70512771606445,-0.0016916447191531404,34.55224405924479,1.152883656819661,-1.0,0.0016916447191531404,1.2623895412438917,1.1155304801366344
2017-05-30,35.719085693359375,0.0003908472157081678,34.64849713643392,1.0705885569254576,-1.0,-0.0003908472157081678,1.2628830391160784,1.1150945633484162
2017-05-31,35.50756072998047,-0.005939507076184865,34.742561213175456,0.7649995168050125,-1.0,0.005939507076184865,1.255404368164248,1.1217373834077828
2017-06-01,35.605186462402344,0.002745662278757648,34.84389203389485,0.7612944285074903,-1.0,-0.002745662278757648,1.2588560209505282,1.118661695719535
2017-06-02,36.1328239440918,0.014710388357054934,34.94923032124837,1.183593622843425,-1.0,-0.014710388357054934,1.2775111576510574,1.1023261931054795
2017-06-05,35.77951431274414,-0.009826199027902955,35.04410298665365,0.7354113260904924,-1.0,0.009826199027902955,1.26501955176798,1.1132112615138072
2017-06-06,35.90040969848633,0.0033732039212898894,35.13243459065755,0.7679751078287751,-1.0,-0.0033732039212898894,1.269293925795129,1.1094624991458133
2017-06-07,36.11423110961914,0.0059382935767223165,35.22102610270182,0.8932050069173201,-1.0,-0.0059382935767223165,1.2768537898923698,1.1028937081214043
2017-06-08,36.025901794433594,-0.002448827185937917,35.3132319132487,0.7126698811848939,-1.0,0.002448827185937917,1.2737308209854332,1.105597813809492
2017-06-09,34.62894821166992,-0.03954818825331186,35.35802396138509,-0.7290757497151716,0.0,0.03954818825331186,1.2243401674493977,1.150198326006867
2017-06-12,33.80145263671875,-0.024186206797505844,35.37631327311198,-1.5748606363932325,0.0,-0.0,1.1950832560177669,1.150198326006867
2017-06-13,34.07340621948242,0.008013424783080793,35.38105875651042,-1.307652537027998,0.0,0.0,1.204698439621499,1.150198326006867
2017-06-14,33.74100875854492,-0.00980322909464111,35.36754875183105,-1.62653999328613,0.0,-0.0,1.1929462038765268,1.150198326006867
2017-06-15,33.53879165649414,-0.006011245863706646,35.35077044169108,-1.811978785196942,0.0,-0.0,1.185796621421044,1.150198326006867
2017-06-16,33.06926345825195,-0.014098474265089561,35.32243041992187,-2.253166961669919,0.0,-0.0,1.1691959949929989,1.150198326006867
2017-06-19,34.01529312133789,0.028205966631085985,35.30687484741211,-1.2915817260742202,0.0,0.0,1.2026437944766804,1.150198326006867
2017-06-20,33.706146240234375,-0.009130019429137102,35.24976374308268,-1.5436175028483063,0.0,-0.0,1.1917136056109041,1.150198326006867
2017-06-21,33.90605545043945,0.005913423546370922,35.191754531860354,-1.2856990814209013,0.0,0.0,1.1987815903039731,1.150198326006867
2017-06-22,33.850257873535156,-0.0016470078367666304,35.1375181833903,-1.2872603098551423,0.0,-0.0,1.1968088126662377,1.150198326006867
2017-06-23,34.001346588134766,0.004453511910876888,35.07809117635091,-1.076744588216144,0.0,0.0,1.2021507012214976,1.150198326006867
2017-06-26,33.894439697265625,-0.0031491491613523416,34.99844195048014,-1.1040022532145173,0.0,-0.0,1.1983709040452117,1.150198326006867
2017-06-27,33.408634185791016,-0.014436605072213712,34.90569839477539,-1.4970642089843764,0.0,-0.0,1.1811947773655622,1.150198326006867
2017-06-28,33.896751403808594,0.014504805866633158,34.83100751241048,-0.9342561086018861,0.0,0.0,1.1984526366799604,1.150198326006867
2017-06-29,33.397003173828125,-0.014853010375716638,34.78010317484538,-1.3831000010172545,0.0,-0.0,1.1807835516174625,1.150198326006867
2017-06-30,33.47604751586914,0.0023640129480492897,34.714090474446614,-1.2380429585774735,0.0,0.0,1.1835782412620592,1.150198326006867
2017-07-03,33.35517120361328,-0.003617364650255362,34.64001998901367,-1.284848785400392,0.0,-0.0,1.179304541596583,1.150198326006867
2017-07-05,33.492305755615234,0.004102914593512932,34.56331443786621,-1.0710086822509766,0.0,0.0,1.1841530671519906,1.150198326006867
2017-07-06,33.176185607910156,-0.00948341594146097,34.47754376729329,-1.3013581593831347,0.0,-0.0,1.172976331658623,1.150198326006867
2017-07-07,33.51322555541992,0.01010783604753539,34.406571833292645,-0.8933462778727232,0.0,0.0,1.184892707034765,1.150198326006867
2017-07-10,33.717769622802734,0.006084833281054805,34.338311513264976,-0.620541890462242,0.0,0.0,1.192124561614335,1.150198326006867
2017-07-11,33.827022552490234,0.003234979972474538,34.2757080078125,-0.4486854553222628,0.0,0.0,1.1959873052763805,1.150198326006867
2017-07-12,33.87582778930664,0.0014417486124749764,34.21426607767741,-0.3384382883707673,0.0,0.0,1.1977128619248516,1.150198326006867
2017-07-13,34.34768295288086,0.013832846842632397,34.17560348510742,0.17207946777343608,0.0,0.0,1.2143957604769835,1.150198326006867
2017-07-14,34.642887115478516,0.008557864182294143,34.14352684020996,0.49936027526855753,0.0,0.0,1.2248329909599116,1.150198326006867
2017-07-17,34.763763427734375,0.0034831369477763404,34.09789148966471,0.6658719380696638,0.0,0.0,1.2291066906253876,1.150198326006867
2017-07-18,34.8846321105957,0.0034708281006507933,34.06806208292643,0.8165700276692718,0.0,0.0,1.2333801205461945,1.150198326006867
2017-07-19,35.103118896484375,0.006243592414579945,34.0414857228597,1.0616331736246778,0.0,0.0,1.2411049335086128,1.150198326006867
2017-07-20,34.945068359375,-0.004512630847722065,34.0025136311849,0.9425547281901032,0.0,-0.0,1.2355169029427653,1.150198326006867
2017-07-21,34.92877960205078,-0.00046623330743921404,33.9659428914388,0.9628367106119811,0.0,-0.0,1.2349409980741572,1.150198326006867
2017-07-24,35.35183334350586,0.012039133795851946,33.9900390625,1.3617942810058565,0.0,0.0,1.2498984748501527,1.150198326006867
2017-07-25,35.5029182434082,0.004264643527852091,34.04675458272298,1.4561636606852204,0.0,0.0,1.2552402285330777,1.150198326006867
2017-07-26,35.67026901245117,0.004702643900232086,34.099983342488606,1.5702856699625656,0.0,0.0,1.2611570778506036,1.150198326006867
2017-07-27,34.99619674682617,-0.01907814983408539,34.14182294209798,0.8543738047281906,0.0,-0.0,1.2373245968429887,1.150198326006867
2017-07-28,34.749820709228516,-0.0070649786577877925,34.182190577189125,0.5676301320393904,0.0,-0.0,1.2286137322425392,1.150198326006867
2017-07-31,34.570838928222656,-0.005163891390120832,34.232243092854816,0.33859583536784044,0.0,-0.0,1.2222856571769136,1.150198326006867
2017-08-01,34.877655029296875,0.00883584595540096,34.26098848978678,0.6166665395100921,0.0,0.0,1.2331334390462685,1.150198326006867
2017-08-02,36.52565383911133,0.04616849149968596,34.35497207641602,2.1706817626953097,0.0,0.0,1.2914000409202657,1.150198326006867
2017-08-03,36.16071319580078,-0.010041599951123832,34.43012733459473,1.7305858612060518,0.0,-0.0,1.2784972092890887,1.150198326006867
2017-08-04,36.35132598876953,0.005257423020088026,34.513496271769206,1.837829717000325,0.0,0.0,1.285236510102814,1.150198326006867
2017-08-07,36.9138298034668,0.015355590566824924,34.610579045613605,2.303250757853192,0.0,0.0,1.3051243799413004,1.150198326006867
2017-08-08,37.20903015136719,0.007965205573966079,34.72106539408366,2.487964757283528,0.0,0.0,1.3155614755518936,1.150198326006867
2017-08-09,37.43681335449219,0.0061030567665162705,34.85533803304036,2.5814753214518262,-1.0,0.0,1.3236149723936557,1.150198326006867
2017-08-10,36.24439239501953,-0.032369857808695425,34.93359273274739,1.3107996622721387,-1.0,0.032369857808695425,1.2814557688201864,1.1880392305123986
2017-08-11,36.74842834472656,0.013810781831087523,35.04530690511068,1.7031214396158845,-1.0,-0.013810781831087523,1.2992764503867393,1.1717442620249514
2017-08-14,37.301483154296875,0.014937630094571637,35.1728214263916,2.128661727905275,-1.0,-0.014937630094571637,1.318830241452499,1.1543712584631705
2017-08-15,37.7098503112793,0.010888253083170847,35.31797739664714,2.3918729146321596,-1.0,-0.010888253083170847,1.3332684597404054,1.1418703520679034
