Date,price,return,sma,distance,position,strategy,benchmark_returns,strategy_returns
2017-10-09,49.54949951171875,0.0014238210688546902,48.25189971923828,1.2975997924804688,0.0,0.0,3.4535284919801597,1.0377790474948905
2017-10-10,49.36000061035156,-0.003831768090875414,48.49489974975586,0.8651008605957031,0.0,-0.0,3.440320692476236,1.0377790474948905
2017-10-11,49.75,0.007870071642162382,48.715549850463866,1.0344501495361342,0.0,0.0,3.4675030861891583,1.0377790474948905
2017-10-12,50.04650115966797,0.005942132813285726,48.93819999694824,1.1083011627197266,0.0,0.0,3.488168788424482,1.0377790474948905
2017-10-13,50.14699935913086,0.002006082882542097,49.14614982604981,1.0008495330810518,0.0,0.0,3.4951733676565224,1.0377790474948905
2017-10-16,50.31700134277344,0.0033843395588114174,49.381900024414065,0.9351013183593722,0.0,0.0,3.5070222601779073,1.0377790474948905
2017-10-17,50.45650100708008,0.0027685800366083657,49.642050170898436,0.814450836181642,0.0,0.0,3.5167451851327947,1.0377790474948905
2017-10-18,49.849998474121094,-0.01209313309740889,49.799800109863284,0.05019836425780966,0.0,-0.0,3.474472835287231,1.0377790474948905
2017-10-19,49.33050155639648,-0.010475883233784133,49.828600311279295,-0.4980987548828182,0.0,-0.0,3.4382646510565604,1.0377790474948905
2017-10-20,49.14550018310547,-0.003757292897063247,49.79525032043457,-0.6497501373291001,0.0,-0.0,3.425370322758353,1.0377790474948905
2017-10-23,48.314998626708984,-0.01704324664002074,49.671800231933595,-1.3568016052246108,0.0,-0.0,3.36748556477062,1.0377790474948905
2017-10-24,48.79499816894531,0.00988576804039396,49.615299987792966,-0.8203018188476534,0.0,0.0,3.4009408390233604,1.0377790474948905
2017-10-25,48.64550018310547,-0.0030685003806522762,49.50485000610352,-0.8593498229980483,0.0,-0.0,3.3905210455102197,1.0377790474948905
2017-10-26,48.62149810791016,-0.0004935296884699929,49.36234970092774,-0.7408515930175739,0.0,-0.0,3.3888481355641966,1.0377790474948905
2017-10-27,55.04750061035156,0.12413067896568464,49.852399826049805,5.195100784301758,0.0,0.0,3.83673122117374,1.0377790474948905
2017-10-30,55.54249954223633,0.008952025262933944,50.3749496459961,5.1675498962402315,-1.0,0.0,3.8712319312033037,1.0377790474948905
2017-10-31,55.26399993896485,-0.0050267843676233374,50.85569953918457,4.4083003997802805,-1.0,0.0050267843676233374,3.851820911427499,1.0430088725768603
2017-11-01,55.18399810791016,-0.0014486789522828955,51.389099502563475,3.794898605346688,-1.0,0.0014486789522828955,3.846244899445933,1.044520952572392
2017-11-02,54.71099853515625,-0.008608262578961018,51.92714920043945,2.7838493347167983,-1.0,0.008608262578961018,3.8132775129476344,1.053551275131425
2017-11-03,55.58000183105469,0.015758697930250583,52.57059936523437,3.0094024658203153,-1.0,-0.015758697930250583,3.873845786524246,1.0370788120093446
2017-11-06,56.03300094604492,0.008117362513653508,53.34239959716797,2.690601348876953,-1.0,-0.008117362513653508,3.905419170027152,1.0286945424524145
2017-11-07,56.15850067138672,0.00223724214185546,54.07874984741211,2.0797508239746065,-1.0,-0.00223724214185546,3.914166319473154,1.0263956761900508
2017-11-08,56.64400100708008,0.008608024225570467,54.87859992980957,1.7654010772705107,-1.0,-0.008608024225570467,3.9480049910784323,1.0175983554414298
2017-11-09,56.45650100708008,-0.0033156381878703687,55.66210021972656,0.794400787353517,-1.0,0.0033156381878703687,3.934936512110383,1.020977943057413
2017-11-10,56.26750183105469,-0.003353311599482213,55.78410034179687,0.48340148925781534,-1.0,0.003353311599482213,3.9217635427404285,1.0244073469530637
2017-11-13,56.458499908447266,0.0033887170168525244,55.87570037841797,0.5827995300292983,-1.0,-0.0033887170168525244,3.9350758326462563,1.0209417955471258
2017-11-14,56.84199905395508,0.006769619085419319,56.033500289916994,0.8084987640380845,-1.0,-0.006769619085419319,3.961805168738704,1.0140537495121176
2017-11-15,56.33449935913086,-0.008968347731299169,56.14855041503906,0.1859489440917983,-1.0,0.008968347731299169,3.926433173602161,1.0231890391528755
2017-11-16,56.864498138427734,0.00936408738245071,56.363900375366214,0.5005977630615206,-1.0,-0.00936408738245071,3.9633733224039376,1.0136525276299768
2017-11-17,56.49399948120117,-0.0065367834661770735,56.45530014038086,0.03869934082031534,-1.0,0.0065367834661770735,3.937550101552439,1.0203002584302399
2017-11-20,56.31549835205078,-0.003164649813234889,56.48354988098144,-0.16805152893066122,0.0,0.003164649813234889,3.9251088308747053,1.0235342660042064
2017-11-21,56.9744987487793,0.011633998526740592,56.5651496887207,0.40934906005859517,0.0,0.0,3.9710402059391474,1.0235342660042064
2017-11-22,57.80799865722656,0.014523373823799913,56.68154945373535,1.1264492034912124,0.0,0.0,4.029133944730691,1.0235342660042064
2017-11-24,59.29999923706055,0.025482141960796904,56.965899276733396,2.3340999603271513,0.0,0.0,4.133124228452709,1.0235342660042064
2017-11-27,59.791500091552734,0.008254218778723024,57.3182991027832,2.473200988769534,0.0,0.0,4.167381127544493,1.0235342660042064
2017-11-28,59.68000030517578,-0.0018665509076040718,57.640449142456056,2.039551162719725,0.0,-0.0,4.159609753607377,1.0235342660042064
2017-11-29,58.063499450683594,-0.027459731223672457,57.76259918212891,0.30090026855468466,0.0,-0.0,4.046941980707295,1.0235342660042064
2017-11-30,58.837501525878906,0.013242202875674286,58.01289939880371,0.8246021270751953,0.0,0.0,4.100888806525517,1.0235342660042064
2017-12-01,58.11750030517578,-0.012312604085950968,58.13819961547851,-0.020699310302731533,0.0,-0.0,4.050705762206964,1.0235342660042064
2017-12-04,56.6974983215332,-0.024736740128106248,58.15854949951172,-1.4610511779785185,0.0,-0.0,3.9517336765652478,1.0235342660042064
2017-12-05,57.07849884033203,0.006697404592484736,58.234849548339845,-1.156350708007814,0.0,0.0,3.9782888619878536,1.0235342660042064
2017-12-06,57.61750030517578,0.0093988532596201,58.299149703979495,-0.6816493988037138,0.0,0.0,4.015856484958832,1.0235342660042064
2017-12-07,57.989498138427734,0.006435581273965053,58.31729965209961,-0.32780151367187216,0.0,0.0,4.041784196212236,1.0235342660042064
2017-12-08,58.099998474121094,0.001903710021834071,58.197299575805665,-0.09730110168457173,0.0,0.0,4.049485909881414,1.0235342660042064
2017-12-11,58.44599914550781,0.005937598801784608,58.06274948120117,0.3832496643066392,0.0,0.0,4.073601656531806,1.0235342660042064
2017-12-12,58.25400161743164,-0.0032904490154512796,57.920149612426755,0.33385200500488565,0.0,-0.0,4.0602197063580405,1.0235342660042064
2017-12-13,58.20650100708008,-0.0008157377293610172,57.93444976806641,0.27205123901367045,0.0,-0.0,4.056908982478847,1.0235342660042064
2017-12-14,58.7130012512207,0.008664139049874836,57.92199974060058,0.79100151062012,0.0,0.0,4.092211317347453,1.0235342660042064
2017-12-15,58.957000732421875,0.004147188353931223,58.00594978332519,0.9510509490966825,0.0,0.0,4.109217728485013,1.0235342660042064
2017-12-18,59.52899932861328,0.009655200437243666,58.289099884033206,1.2398994445800753,0.0,0.0,4.1490852038134465,1.0235342660042064
2017-12-19,59.36899948120117,-0.0026913816143937534,58.51814994812012,0.8508495330810533,0.0,-0.0,4.137933445729199,1.0235342660042064
2017-12-20,58.88100051879883,-0.008253729095494208,58.644499969482425,0.2365005493164034,0.0,-0.0,4.103920623454079,1.0235342660042064
2017-12-21,58.737998962402344,-0.0024316076057076274,58.719350051879886,0.018648910522458095,0.0,-0.0,4.093953621682528,1.0235342660042064
2017-12-22,58.417999267578125,-0.005462810192431288,58.751150131225586,-0.33315086364746094,0.0,-0.0,4.071650105514035,1.0235342660042064
2017-12-26,58.8380012512207,0.007163876953518443,58.790350341796874,0.047650909423829546,0.0,0.0,4.100923636659487,1.0235342660042064
2017-12-27,59.112998962402344,0.004662922890910665,58.87625007629394,0.23674888610840128,0.0,0.0,4.120090579618628,1.0235342660042064
