Date,price,return,position,strategy,benchmark_returns,strategy_returns
2015-12-01,26.456525802612305,-0.008148050691173463,-1.0,0.008148050691173463,11.075570023990288,8.979229852067709
2015-12-02,26.217529296875,-0.009074605908610778,-1.0,0.009074605908610778,10.97551824264411,9.061083658143632
2015-12-03,25.974021911621097,-0.009331362894944423,-1.0,0.009331362894944423,10.873578059081836,9.146031641812431
2015-12-04,26.837570190429688,0.03270589730197552,1.0,-0.03270589730197552,11.2350877108932,8.851741218865257
2015-12-07,26.668466567993164,-0.006320938560031297,1.0,-0.006320938560031297,11.164295384433574,8.79596636688128
2015-12-08,26.657190322875977,-0.0004229200704771211,1.0,-0.0004229200704771211,11.159574778132697,8.79224716268397
2015-12-09,26.0687198638916,-0.022322797019112838,-1.0,-0.022322797019112838,10.913221729960076,8.598154024560236
2015-12-10,26.192729949951172,0.00474576649712454,-1.0,-0.00474576649712454,10.965136422088634,8.55744586536581
2015-12-11,25.518577575683594,-0.0260751701420409,-1.0,0.0260751701420409,10.68291411203375,8.783517339400472
2015-12-14,25.36075210571289,-0.006203932998641517,-1.0,0.006203932998641517,10.616843190353736,8.838179076020436
2015-12-15,24.912063598632812,-0.017850618274579344,-1.0,0.017850618274579344,10.429007454996738,8.997362571969106
2015-12-16,25.10371208190918,0.007663558892350917,-1.0,-0.007663558892350917,10.509237800143163,8.928674288547944
2015-12-17,24.571609497070312,-0.02142403592847388,-1.0,0.02142403592847388,10.286482194123751,9.122026322271546
2015-12-18,23.906476974487305,-0.02744226564451567,-1.0,0.02744226564451567,10.008035890022327,9.37582182653075
2015-12-21,24.1995849609375,0.012186057301710887,-1.0,-0.012186057301710887,10.130740513174297,9.262260860037888
2015-12-22,24.177032470703125,-0.0009323715904699195,-1.0,0.0009323715904699195,10.121299300572545,9.270900756098223
2015-12-23,24.488182067871097,0.012787525548155949,1.0,-0.012787525548155949,10.25155673411017,9.153103647776781
2015-12-24,24.357410430908203,-0.005354503557673873,1.0,-0.005354503557673873,10.196811434854311,9.104224300833291
2015-12-28,24.084592819213867,-0.011263799092529024,-1.0,-0.011263799092529024,10.08260102852046,9.00225152597168
2015-12-29,24.517494201660156,0.017814577837733957,1.0,-0.017814577837733957,10.26382775536048,8.843300244137238
2015-12-30,24.19732666015625,-0.013144753314353034,-1.0,-0.013144753314353034,10.12979511434814,8.727817900197106
2015-12-31,23.73285675048828,-0.019381709661605746,-1.0,0.019381709661605746,9.935352765910382,8.898627880399747
2016-01-04,23.753149032592773,0.0008546637269261287,-1.0,-0.0008546637269261287,9.94384778120724,8.89102579500702
2016-01-05,23.157915115356445,-0.025378484810492152,-1.0,0.025378484810492152,9.694663327428579,9.119554144206376
2016-01-06,22.70471954345703,-0.01976381544619458,-1.0,0.01976381544619458,9.50494078681296,9.301584208393727
2016-01-07,21.746469497680664,-0.043121389867242045,-1.0,0.043121389867242045,9.103785867165872,9.711455037975359
2016-01-08,21.861469268798828,0.005274270738722632,-1.0,-0.005274270738722632,9.151928545734663,9.66036903397171
2016-01-11,22.2154541015625,0.01606248424059383,-1.0,-0.01606248424059383,9.300118214777203,9.506439066963503
2016-01-12,22.537872314453125,0.014408930776393299,1.0,-0.014408930776393299,9.43509306070075,9.370443572261973
2016-01-13,21.95841407775879,-0.026046712816911746,1.0,-0.026046712816911746,9.192512824566633,9.129525501839474
2016-01-14,22.43866729736328,0.021635293938155036,1.0,0.021635293938155036,9.393562584563886,9.329197663963454
2016-01-15,21.89980125427246,-0.024308127656397085,-1.0,-0.024308127656397085,9.167975572938435,9.105156380059626
2016-01-19,21.79381942749023,-0.00485114453657103,-1.0,0.00485114453657103,9.123608101844361,9.149434121715105
2016-01-20,21.82314109802246,0.0013445079435165095,-1.0,-0.0013445079435165095,9.135883115488369,9.137140900878185
2016-01-21,21.71265411376953,-0.005075695570451089,-1.0,0.005075695570451089,9.089629637614415,9.183636144506272
2016-01-22,22.86705780029297,0.05180212141612805,1.0,-0.05180212141612805,9.572900909187814,8.720016228315213
2016-01-25,22.420635223388672,-0.01971560075410544,1.0,-0.01971560075410544,9.386013766571926,8.549779543329796
2016-01-26,22.54463768005371,0.005515490644701471,1.0,0.005515490644701471,9.43792526478553,8.597066056702596
2016-01-27,21.063308715820312,-0.06796463739830665,-1.0,-0.06796463739830665,8.817792342029964,8.032183039376987
2016-01-28,21.214372634887695,0.0071463030676694695,-1.0,-0.0071463030676694695,8.881032656582677,7.974987237762782
2016-01-29,21.9471492767334,0.03395835114306734,-1.0,-0.03395835114306734,9.187797009138189,7.708716466412747
2016-02-01,21.741971969604492,-0.009392673036585619,1.0,0.009392673036585619,9.101903054300944,7.781463027221951
2016-02-02,21.302310943603516,-0.020429022717880392,1.0,-0.020429022717880392,8.917846518812357,7.624108118333284
2016-02-03,21.72393035888672,0.0195988726099849,-1.0,0.0195988726099849,9.094350243915292,7.775005925403029
2016-02-04,21.89848899841309,0.008003204490837253,1.0,-0.008003204490837253,9.167426219566483,7.71302929967574
2016-02-05,21.31362533569336,-0.027071083611366193,1.0,-0.027071083611366193,8.922583094688,7.50703012926723
2016-02-08,21.538047790527344,0.010474480473149542,-1.0,0.010474480473149542,9.016533699994767,7.58607562732717
2016-02-09,21.533512115478516,-0.00021061113530559,-1.0,0.00021061113530559,9.014634917555073,7.587673507587337
2016-02-10,21.370290756225582,-0.007608749610800997,1.0,0.007608749610800997,8.946305099524384,7.645626410409452
2016-02-11,21.24107551574707,-0.006064843625211007,-1.0,-0.006064843625211007,8.892211358918985,7.599397209950767
2016-02-12,21.30681800842285,0.0030902843619137793,-1.0,-0.0030902843619137793,8.919733324070977,7.575949160823111
2016-02-16,21.90755271911621,0.02780433459814597,1.0,-0.02780433459814597,9.171220590530918,7.368206393490482
2016-02-17,22.24305725097656,0.01519847586921145,1.0,0.01519847586921145,9.311673799077994,7.481047232829939
2016-02-18,21.821413040161133,-0.01913818900334647,1.0,-0.01913818900334647,9.135159693751461,7.3392348811838515
2016-02-19,21.77153587341309,-0.002288314498364833,-1.0,-0.002288314498364833,9.114279474744716,7.322459604472938
2016-02-22,21.96196174621582,0.008708522603109784,-1.0,-0.008708522603109784,9.193997995019885,7.258968656926562
2016-02-23,21.465499877929688,-0.0228649559046394,-1.0,0.0228649559046394,8.986162762704492,7.426856717383686
2016-02-24,21.78513526916504,0.014780879377738648,1.0,-0.014780879377738648,9.119972628148847,7.317888550641573
2016-02-25,21.93475341796875,0.006844424237218492,-1.0,0.006844424237218492,9.182607695817925,7.3681470835618885
