Date,price,return,position,strategy,benchmark_returns,strategy_returns
2016-11-30,37.619842529296875,-0.01674485434974242,-1.0,-0.01674485434974242,15.169049148051732,10.897419580907599
2016-12-01,37.11761093139648,-0.013440092877610983,-1.0,0.013440092877610983,14.966539640301326,11.044870570122018
2016-12-02,37.24565505981445,0.0034437501703361772,-1.0,-0.0034437501703361772,15.018169512903242,11.006900212952317
2016-12-05,37.8421745300293,0.01588891363821537,1.0,-0.01588891363821537,15.258697716986287,10.833394584238308
2016-12-06,37.672950744628906,-0.004481858913751599,1.0,-0.004481858913751599,15.190463409100527,10.78494948130623
2016-12-07,38.27245330810547,0.015788052580668625,1.0,0.015788052580668625,15.432194454164762,10.956574074899555
2016-12-08,38.53199768066406,0.006758602065045165,1.0,0.006758602065045165,15.536847772167771,11.030876004822069
2016-12-09,39.17071533203125,0.016440405050382887,1.0,0.016440405050382887,15.794391100207273,11.213727028345781
2016-12-12,39.16972351074219,-2.532079992829621e-05,1.0,-2.532079992829621e-05,15.793991178653425,11.213443091402016
2016-12-13,39.5086784362793,0.008616266069182475,1.0,0.008616266069182475,15.930664369681338,11.310478541933557
2016-12-14,39.55681991577149,0.0012177621451799567,1.0,0.0012177621451799567,15.950075946641245,11.324260404357824
2016-12-15,39.59552764892578,0.0009780565562704279,1.0,0.0009780565562704279,15.965683654360113,11.33534158962082
2016-12-16,39.24565505981445,-0.008875434736190145,-1.0,-0.008875434736190145,15.824608249920214,11.23518064857753
2016-12-19,39.41438293457031,0.0042900598026347336,-1.0,-0.0042900598026347336,15.892642597029049,11.187084293587537
2016-12-20,39.524559020996094,0.00279142727880496,-1.0,-0.00279142727880496,15.937067729022388,11.15589990604439
2016-12-21,39.4322509765625,-0.0023381918922899636,1.0,0.0023381918922899636,15.89984733763762,11.182015059978562
2016-12-22,39.26848220825195,-0.00416181649308394,-1.0,-0.00416181649308394,15.83381259829803,11.135574271328402
2016-12-23,39.20147705078125,-0.0017077917304596133,-1.0,0.0017077917304596133,15.806794821015881,11.15460776097499
2016-12-27,39.28287124633789,0.002074151764095363,-1.0,-0.002074151764095363,15.839614537148485,11.131495389179127
2016-12-28,38.96028900146485,-0.008245681068615453,-1.0,0.008245681068615453,15.709543128078728,11.223661614416836
2016-12-29,38.8481330871582,-0.0028828753744918265,-1.0,0.0028828753744918265,15.66431969113751,11.256064716707728
2016-12-30,38.30371856689453,-0.01411303928134493,-1.0,0.01411303928134493,15.444801212069944,11.416048271884003
2017-01-03,39.014381408691406,0.018383350232524524,1.0,-0.018383350232524524,15.731354234361724,11.208100304645951
2017-01-04,39.05210494995117,0.0009664465753631909,1.0,0.0009664465753631909,15.746565096846389,11.218937570777555
2017-01-05,39.40545272827149,0.009007422045923325,1.0,0.009007422045923325,15.889041764884587,11.320447762630955
2017-01-06,40.007442474365234,0.015161297818834851,1.0,0.015161297818834851,16.131775690153088,11.49338813007925
2017-01-09,40.032249450683594,0.0006198668814441287,1.0,0.0006198668814441287,16.14177834347878,11.500514709273691
2017-01-10,39.93994140625,-0.0023085046048739425,1.0,-0.0023085046048739425,16.104557952094012,11.473996338775907
2017-01-11,40.09478759765625,0.0038694798255980204,1.0,0.0038694798255980204,16.166994935608784,11.518480746381739
2017-01-12,40.01786422729492,-0.0019203806702002106,-1.0,-0.0019203806702002106,16.135977942788145,11.496382104300256
2017-01-13,40.09329605102539,0.0018831794661518589,1.0,-0.0018831794661518589,16.166393515118187,11.474752725979101
2017-01-17,39.93101119995117,-0.004055894493018548,-1.0,-0.004055894493018548,16.10095711994955,11.428306593566361
2017-01-18,40.00346755981445,0.001812894281216151,-1.0,-0.001812894281216151,16.130172927618045,11.407607050609661
2017-01-19,39.8101692199707,-0.004843751658786859,-1.0,0.004843751658786859,16.05223129309251,11.462996704752769
2017-01-20,39.95135498046875,0.0035402008517350513,1.0,-0.0035402008517350513,16.109160126282923,11.42248714235774
2017-01-23,40.66054153442383,0.01759553817017253,1.0,0.01759553817017253,16.395117880723397,11.625250585501162
2017-01-24,40.8868408203125,0.005550144229427923,1.0,0.005550144229427923,16.48636613587335,11.689951787366574
2017-01-25,41.472450256347656,0.01422108660196864,1.0,0.01422108660196864,16.72249520286406,11.857383311449428
2017-01-26,41.29775619506836,-0.00422118847268109,1.0,-0.00422118847268109,16.65205517379284,11.807436553203441
2017-01-27,40.85905075073242,-0.01067981170332922,-1.0,-0.01067981170332922,16.475160641566468,11.682006331884054
2017-01-30,39.817359924316406,-0.025825361175622816,-1.0,0.025825361175622816,16.05513072435792,11.987627770703405
2017-01-31,39.54292297363281,-0.006916256712464894,-1.0,0.006916256712464894,15.944472430407885,12.070824655605296
2017-02-01,39.488582611083984,-0.001375157178398239,-1.0,0.001375157178398239,15.922561343736426,12.087435355323468
2017-02-02,39.6292724609375,0.003556466439031565,-1.0,-0.003556466439031565,15.979290216149913,12.04452315028789
2017-02-03,39.77617263793945,0.003700006829713659,1.0,-0.003700006829713659,16.038523212754427,12.000040675848062
2017-02-06,39.76873016357422,-0.00018712636824825472,1.0,-0.00018712636824825472,16.035522262940734,11.997795361902831
2017-02-07,40.048133850097656,0.007001147721042693,1.0,0.007001147721042693,16.148183240979655,12.082088429357622
2017-02-08,40.11811065673828,0.0017457927546439401,1.0,0.0017457927546439401,16.17639924476353,12.103199674365959
2017-02-09,40.176666259765625,0.0014585161241191112,1.0,0.0014585161241191112,16.200009998038848,12.120865265887872
2017-02-10,40.380638122558594,0.005064029891551085,1.0,0.005064029891551085,16.28225540374773,12.18240136873326
2017-02-13,40.65706634521485,0.006822239021195199,1.0,0.006822239021195199,16.39371661712511,12.265796770951107
2017-02-14,40.71711349487305,0.0014758283444479682,1.0,0.0014758283444479682,16.417928790891025,12.283912345944358
2017-02-15,40.644168853759766,-0.0017931049893036455,1.0,-0.0017931049893036455,16.388516098765248,12.261905737404813
2017-02-16,40.9012336730957,0.0063048476779934085,1.0,0.0063048476779934085,16.492169612883632,12.339459410465313
2017-02-17,41.09527969360352,0.004733039852220608,1.0,0.004733039852220608,16.57041272673438,12.398000994148486
2017-02-21,41.273441314697266,0.004325960067237579,1.0,0.004325960067237579,16.642250943084246,12.451750426489813
2017-02-22,41.22877502441406,-0.0010827901753241046,1.0,-0.0010827901753241046,16.62424062972264,12.43827509025984
2017-02-23,41.25706481933594,0.0006859309691132321,1.0,0.0006859309691132321,16.635647622966268,12.446809815128017
2017-02-24,41.12356185913086,-0.0032411279801462453,-1.0,-0.0032411279801462453,16.581816643658364,12.406533417310923
2017-02-27,41.155330657958984,0.0007722223631108332,-1.0,-0.0007722223631108332,16.594626438660114,12.396956512983152
2017-02-28,40.85408782958984,-0.007346575279221636,-1.0,0.007346575279221636,16.473159495637397,12.488367053311888
2017-03-01,41.45111083984375,0.014507795168702976,1.0,-0.014507795168702976,16.713890736817014,12.308496300990402
2017-03-02,41.22232818603515,-0.00553462491729495,1.0,-0.00553462491729495,16.621641139622614,12.240561560736658
2017-03-03,41.1453971862793,-0.00186798947714695,1.0,-0.00186798947714695,16.59062107048233,12.21771766326947
2017-03-06,41.08089065551758,-0.0015690005152402,-1.0,-0.0015690005152402,16.564610787883918,12.198563088658958
2017-03-07,41.285850524902344,0.004976773136560826,1.0,-0.004976773136560826,16.647254576986825,12.138004425931996
2017-03-08,41.45756149291992,0.0041504504183374254,1.0,0.0041504504183374254,16.716491765076853,12.188487302348003
2017-03-09,41.621829986572266,0.003954499540670637,1.0,0.003954499540670637,16.782728003353192,12.236782097723253
2017-03-10,41.848628997802734,0.005434247567920847,1.0,0.005434247567920847,16.874177757439888,12.303460811304605
2017-03-13,41.962276458740234,0.002711998634885061,1.0,0.002711998634885061,16.9200026148717,12.336873066746048
2017-03-14,41.96624755859375,9.463051812176204e-05,1.0,9.463051812176204e-05,16.921603839246917,12.338040566676048
2017-03-15,42.044654846191406,0.0018665984561231496,1.0,0.0018665984561231496,16.953219176238505,12.361092241566736
2017-03-16,42.12307357788086,0.0018633924390833306,1.0,0.0018633924390833306,16.984839127709563,12.384147281010538
2017-03-17,42.288818359375,0.003927053184010012,1.0,0.003927053184010012,17.051670633837205,12.432876103737287
2017-03-20,42.104209899902344,-0.0043749764106657705,1.0,-0.0043749764106657705,16.97723292738732,12.378601375963616
2017-03-21,41.213890075683594,-0.021372396014663387,-1.0,-0.021372396014663387,16.61823873009525,12.116848115961282
2017-03-22,41.170711517333984,-0.0010482192416611479,-1.0,0.0010482192416611479,16.600828299064414,12.129555888406946
2017-03-23,40.57468032836914,-0.014582883222151554,-1.0,0.014582883222151554,16.360496979438647,12.307735816363838
2017-03-24,40.418357849121094,-0.003860150869159965,-1.0,0.003860150869159965,16.29746472807257,12.355337348913134
2017-03-27,40.670467376708984,0.006218127817378941,-1.0,-0.006218127817378941,16.39912017258153,12.278748647992346
2017-03-28,40.740440368652344,0.0017190082044781195,1.0,-0.0017190082044781195,16.42733463820558,12.25765950971976
2017-03-29,41.26103591918945,0.012697394448316798,1.0,0.012697394448316798,16.637248847341482,12.414292156372964
2017-03-30,41.265506744384766,0.0001083487822314335,1.0,0.0001083487822314335,16.639051570653443,12.415637302681539
2017-03-31,41.16922378540039,-0.0023359815007275337,1.0,-0.0023359815007275337,16.60022841673364,12.386668452145331
2017-04-03,41.61537551879883,0.010778721082499736,1.0,0.010778721082499736,16.78012543693352,12.520903035477849
2017-04-04,41.4178581237793,-0.004757559326821987,1.0,-0.004757559326821987,16.700482597644307,12.461475573391327
2017-04-05,41.26103591918945,-0.0037935290371816357,1.0,-0.0037935290371816357,16.637248847341482,12.414292156372964
2017-04-06,41.08585357666016,-0.004254747395489202,-1.0,-0.004254747395489202,16.566611933812982,12.36158468715053
