Date,price,return,position,strategy,benchmark_returns,strategy_returns
2015-09-30,25.594499588012695,0.03139272768568398,-1.0,-0.03139272768568398,17.153341196571454,10.522896428588414
2015-10-01,26.035999298095703,0.017102700194569404,1.0,-0.017102700194569404,17.449232707917435,10.344456735559419
2015-10-02,26.62700080871582,0.022445600200184785,1.0,0.022445600200184785,17.845319786099815,10.57926967618303
2015-10-05,27.18400001525879,0.020702796539557356,1.0,0.020702796539557356,18.218618642879417,10.800573038802419
2015-10-06,26.874000549316406,-0.01146926859723264,1.0,-0.01146926859723264,18.010858120280446,10.677406033504411
2015-10-07,27.097000122070312,0.008263728262103982,1.0,0.008263728262103982,18.16031162864007,10.76600679762295
2015-10-08,26.65800094604492,-0.016333696485718672,-1.0,-0.016333696485718672,17.866095966189526,10.591586452494386
2015-10-09,26.989999771118164,0.012377089879623578,1.0,-0.012377089879623578,18.088600379833522,10.461301373290615
2015-10-12,27.50950050354004,0.019064999316853213,1.0,0.019064999316853213,18.43676789467233,10.662659423368336
2015-10-13,27.44499969482422,-0.0023474269842082953,1.0,-0.0023474269842082953,18.39353968559746,10.637658963771472
2015-10-14,27.241500854492188,-0.007442413670491155,1.0,-0.007442413670491155,18.257155497685584,10.558782983190449
2015-10-15,28.121999740600582,0.03181060173272864,1.0,0.03181060173272864,18.847262671482106,10.900063616185616
2015-10-16,28.538000106811523,0.014684357306616063,1.0,0.014684357306616063,19.126064614648715,11.061305010747942
2015-10-19,28.657499313354492,0.004178628795449432,1.0,0.004178628795449432,19.20615255133614,11.107622803416202
2015-10-20,28.04400062561035,-0.021640437393723278,-1.0,-0.021640437393723278,18.794987946287453,10.86983122434855
2015-10-21,27.78849983215332,-0.009152467645848823,-1.0,0.009152467645848823,18.62375223718158,10.969773665262599
2015-10-22,28.195499420166016,0.014540110170808777,-1.0,-0.014540110170808777,18.8965218913035,10.811425934093803
2015-10-23,29.951499938964844,0.06041703456412543,1.0,-0.06041703456412543,20.073387097701993,10.17757221765519
2015-10-26,30.430500030517575,0.015865991188240565,1.0,0.015865991188240565,20.394411229286934,10.340337288986365
2015-10-27,30.550500869750977,0.0039356846348533245,1.0,0.0039356846348533245,20.474835358391985,10.381113784653227
2015-10-28,30.854999542236328,0.009917716371994578,1.0,0.009917716371994578,20.678909269080616,10.484582967689636
2015-10-29,31.32749938964844,0.015197489637304624,1.0,0.015197489637304624,20.995576960516313,10.645139244659653
2015-10-30,31.295000076293945,-0.0010379437598101644,1.0,-0.0010379437598101644,20.973796038068233,10.63409592097424
2015-11-02,31.417499542236328,0.003906705122261544,1.0,0.003906705122261544,21.055894737770558,10.675721454379694
2015-11-03,31.26549911499023,-0.004849823028025126,-1.0,-0.004849823028025126,20.95402460033688,10.62407144257514
2015-11-04,32.04750061035156,0.02470397134057171,1.0,-0.02470397134057171,21.478119178550262,10.364830016670123
2015-11-05,32.782501220703125,0.022675677410498654,1.0,0.022675677410498654,21.970713933360532,10.60254454177671
2015-11-06,32.96849822998047,0.005657632795229069,1.0,0.005657632795229069,22.09536845730248,10.662699853362724
2015-11-09,32.77450180053711,-0.005901677514696447,1.0,-0.005901677514696447,21.965352750852915,10.599957362474937
2015-11-10,32.98400115966797,0.006371801622698443,1.0,0.006371801622698443,22.10575846479458,10.667713824122096
2015-11-11,33.662498474121094,0.020361782245871995,1.0,0.020361782245871995,22.560484914739426,10.887154005014153
2015-11-12,33.279998779296875,-0.011427833535744648,1.0,-0.011427833535744648,22.304135000557977,10.763445627050954
2015-11-13,32.11750030517578,-0.03555551684774463,-1.0,-0.03555551684774463,21.525032721237302,10.38746937775145
2015-11-16,32.390499114990234,0.008464080178710955,-1.0,-0.008464080178710955,21.707995537716762,10.29992003906905
2015-11-17,32.165000915527344,-0.006986209277764125,-1.0,0.006986209277764125,21.55686745875986,10.372129377085908
2015-11-18,33.176998138427734,0.030977875324577683,1.0,-0.030977875324577683,22.235104343005233,10.055748549580699
2015-11-19,33.063499450683594,-0.003426870357171514,1.0,-0.003426870357171514,22.1590379323476,10.021347780110828
2015-11-20,33.42250061035156,0.010799405843003132,1.0,0.010799405843003132,22.399639213125667,10.130158871927106
2015-11-23,33.949501037597656,0.015644812781888586,1.0,0.015644812781888586,22.75283299635263,10.289889531096366
2015-11-24,33.557498931884766,-0.011613803368476512,1.0,-0.011613803368476512,22.490114600708864,10.171076051060952
2015-11-25,33.766998291015625,0.006223590044783705,1.0,0.006223590044783705,22.63052031465054,10.234574046507326
2015-11-27,33.66299819946289,-0.0030846857313211024,-1.0,-0.0030846857313211024,22.560819828858882,10.203052244401416
2015-11-30,33.2400016784668,-0.012645237381074675,-1.0,0.012645237381074675,22.2773290880199,10.332891455742942
2015-12-01,33.952999114990234,0.021223168795362995,1.0,-0.021223168795362995,22.75517739518882,10.11590546593779
2015-12-02,33.800498962402344,-0.0045016246967343925,1.0,-0.0045016246967343925,22.652972343635692,10.070469799948594
2015-12-03,33.3125,-0.014542862655202382,1.0,-0.014542862655202382,22.32591720130422,9.92507612340123
2015-12-04,33.63199996948242,0.00954529186108015,-1.0,0.00954529186108015,22.540044927067335,10.020267463544938
2015-12-07,33.49150085449219,-0.004186292980946955,-1.0,0.004186292980946955,22.445882927573795,10.062303164384685
2015-12-08,33.86650085449219,0.01113464962931569,1.0,-0.01113464962931569,22.69720657336709,9.95088439978138
2015-12-09,33.239498138427734,-0.018687478684151916,-1.0,-0.018687478684151916,22.276991617304116,9.766654219854814
2015-12-10,33.11600112915039,-0.003722288377978472,-1.0,0.003722288377978472,22.19422436766105,9.803076267978742
2015-12-11,32.00749969482422,-0.034046342569693445,-1.0,0.034046342569693445,21.45131070941585,10.142581827846655
2015-12-14,32.89550018310547,0.027365635063433754,-1.0,-0.027365635063433754,22.046445429898696,9.868787005897543
2015-12-15,32.93199920654297,0.001108929475256666,-1.0,-0.001108929475256666,22.070906943600583,9.857849282804304
2015-12-16,33.78850173950195,0.0256757540486396,1.0,-0.0256757540486396,22.644931848172426,9.607963302498204
2015-12-17,33.532501220703125,-0.00760540519332874,1.0,-0.00760540519332874,22.4733612249471,9.535168018202894
2015-12-18,33.207000732421875,-0.009754435069844242,1.0,-0.009754435069844242,22.255211973154196,9.442610000375922
2015-12-21,33.22549819946289,0.0005568800757596681,-1.0,0.0005568800757596681,22.267608908766704,9.4478698661696
2015-12-22,33.157501220703125,-0.002048627001940745,-1.0,0.002048627001940745,22.222037579153813,9.467244866786771
2015-12-23,33.185001373291016,0.0008290357791071377,-1.0,-0.0008290357791071377,22.240468082109174,9.459399434583982
2015-12-24,33.13949966430664,-0.0013720937334212534,-1.0,0.0013720937334212534,22.209973001064434,9.472387525671639
2015-12-28,33.7599983215332,0.0185507057627864,1.0,-0.0185507057627864,22.625828960381828,9.298287880155366
2015-12-29,34.69850158691406,0.027419884076997837,1.0,0.027419884076997837,23.2548104597003,9.556773483586543
2015-12-30,34.45349884033203,-0.007085948930284084,1.0,-0.007085948930284084,23.09061050369932,9.489294035055426
2015-12-31,33.794498443603516,-0.019312533856740727,1.0,-0.019312533856740727,22.64895081760589,9.30779001531115
2016-01-04,31.84950065612793,-0.059276317391402614,-1.0,-0.059276317391402614,21.345420324250547,8.77209243671625
2016-01-05,31.68950080871582,-0.0050362826582582305,-1.0,0.0050362826582582305,21.238189004309262,8.81638260903015
2016-01-06,31.63249969482422,-0.0018003578167065514,-1.0,0.0018003578167065514,21.19998706362255,8.832269549172649
2016-01-07,30.39699935913086,-0.039841165185002386,-1.0,0.039841165185002386,20.371959200301774,9.191261299115201
2016-01-08,30.352500915527344,-0.0014649816495862417,-1.0,0.0014649816495862417,20.342136504092277,9.204736196083399
2016-01-11,30.886999130249023,0.017456438647195635,-1.0,-0.017456438647195635,20.700355277409233,9.04544862518525
2016-01-12,30.894500732421875,0.00024284299430716287,1.0,-0.00024284299430716287,20.705382824095558,9.043252268052024
2016-01-13,29.090499877929688,-0.06016654204035878,-1.0,-0.06016654204035878,19.496347966055044,8.515195998094772
2016-01-14,29.649999618530273,0.0190504563776785,-1.0,-0.0190504563776785,19.871322671730088,8.354513029683545
2016-01-15,28.50900077819824,-0.03924225838410743,-1.0,0.03924225838410743,19.106629369334975,8.688880752795665
2016-01-19,28.724000930786133,0.007513188458676518,-1.0,-0.007513188458676518,19.25072169518699,8.623844176165184
2016-01-20,28.588499069213867,-0.004728536149936751,-1.0,0.004728536149936751,19.159908836888,8.66471889774292
2016-01-21,28.750999450683594,0.005668023638552371,1.0,-0.005668023638552371,19.26881600572473,8.615745987127193
2016-01-22,29.819000244140625,0.03647325227997746,1.0,0.03647325227997746,19.984586280716062,8.935791332551082
2016-01-25,29.826499938964844,0.0002514756298703957,1.0,0.0002514756298703957,19.989612549104223,8.9380387488782
2016-01-26,30.0625,0.007881289814971014,1.0,0.007881289814971014,20.147778937762343,9.008760345263507
2016-01-27,29.167499542236328,-0.030223487844411107,-1.0,-0.030223487844411107,19.54795286301079,8.740557613192188
2016-01-28,31.767499923706055,0.08538869217334837,1.0,-0.08538869217334837,21.29046372950392,8.025189605538577
2016-01-29,29.350000381469727,-0.07915119292354683,-1.0,-0.07915119292354683,19.670264266414716,7.4144744959346385
2016-02-01,28.74049949645996,-0.020985298936447353,-1.0,0.020985298936447353,19.26177897432167,7.57171354349229
2016-02-02,27.604999542236328,-0.04031036118155143,-1.0,0.04031036118155143,18.50077100553873,7.883167284647956
2016-02-03,26.55349922180176,-0.03883536271861404,-1.0,0.03883536271861404,17.79605928798025,8.195335291455917
2016-02-04,26.812999725341797,0.009725297854782525,-1.0,-0.009725297854782525,17.96997558833992,8.11601952460413
2016-02-05,25.10650062561035,-0.06576003261553948,-1.0,0.06576003261553948,16.826286054239976,8.667668685858082
2016-02-08,24.405000686645508,-0.028338744199446216,-1.0,0.028338744199446216,16.356143328414863,8.91681307770496
2016-02-09,24.103500366210938,-0.01243098411350577,-1.0,0.01243098411350577,16.15407890244296,9.028349657842172
2016-02-10,24.52400016784668,0.017295163383573304,-1.0,-0.017295163383573304,16.435896350982834,8.873545416517864
2016-02-11,25.19099998474121,0.02683455051919019,1.0,-0.02683455051919019,16.88291721958388,8.638594316061042
