Date,price,return,position,strategy,benchmark_returns,strategy_returns
2015-01-08,4.7779998779296875,0.021945623368420444,1.0,-0.021945623368420444,10.221881998080526,9.782934299063331
2015-01-09,4.704143047332764,-0.015578403499144765,1.0,-0.015578403499144765,10.06387533705041,9.631712754541269
2015-01-12,4.554714202880859,-0.03228083471724252,-1.0,-0.03228083471724252,9.744192613291375,9.325757835117672
2015-01-13,4.625570774078369,0.015436988822646682,-1.0,-0.015436988822646682,9.895780626701576,9.182901686916932
2015-01-14,4.631999969482422,0.0013889597208056623,-1.0,-0.0013889597208056623,9.909535017334022,9.170155860122811
2015-01-15,4.625143051147461,-0.0014814332183745325,1.0,0.0014814332183745325,9.894865571565676,9.183750901218055
2015-01-16,4.819142818450928,0.04108877328781448,1.0,0.04108877328781448,10.309901733075664,9.568959643543828
2015-01-20,4.9828572273254395,0.03340739318553458,1.0,0.03340739318553458,10.660146482270985,9.894033340382386
2015-01-21,5.846857070922852,0.15990079710080388,1.0,0.15990079710080388,12.508556836655414,11.609603919398628
2015-01-22,6.120571136474609,0.04575115108523726,1.0,0.04575115108523726,13.094130915928364,12.153094524638043
2015-01-23,6.249429225921631,0.02083472060220774,1.0,0.02083472060220774,13.369805302382364,12.408957009755063
2015-01-26,6.379428863525391,0.02058843780045937,1.0,0.02058843780045937,13.64792187612214,12.667086169393784
2015-01-27,6.488142967224121,0.016897778683113596,1.0,0.016897778683113596,13.880500940150293,12.88295046521716
2015-01-28,6.320857048034668,-0.02612154437810706,1.0,-0.02612154437810706,13.522615429563809,12.550785125869206
2015-01-29,6.340000152587891,0.0030239846856650724,-1.0,0.0030239846856650724,13.563569502569093,12.588795950993665
2015-01-30,6.311429023742676,-0.00451667191408626,-1.0,0.00451667191408626,13.502445451696515,12.645784013406933
2015-02-02,6.301000118255615,-0.0016537508748668429,-1.0,0.0016537508748668429,13.480134224408651,12.666714291745368
2015-02-03,6.527429103851318,0.035304790655709246,1.0,-0.035304790655709246,13.964548295324711,12.227320585237205
2015-02-04,6.41014289855957,-0.018131596632273476,1.0,-0.018131596632273476,13.713630383829415,12.00761754296563
2015-02-05,6.413000106811523,0.00044563307108728923,1.0,0.00044563307108728923,13.719742992942345,12.012969726914255
2015-02-06,6.3480000495910645,-0.010187386345955321,-1.0,-0.010187386345955321,13.58068419600828,11.891210221747912
2015-02-09,6.329570770263672,-0.002907385424382872,-1.0,0.002907385424382872,13.541257255152871,11.925832859312358
2015-02-10,6.485000133514404,0.024259413304739064,1.0,-0.024259413304739064,13.873777274151742,11.640000234887559
2015-02-11,6.498428821563721,0.002068589566638297,1.0,0.002068589566638297,13.902506128931165,11.664103539256123
2015-02-12,6.52471399307251,0.004036691845542833,1.0,0.004036691845542833,13.958739684462056,11.71128309149008
2015-02-13,6.658570766448975,0.020307742121438738,1.0,0.020307742121438738,14.245108076478614,11.951544131037505
2015-02-17,6.713714122772217,0.008247456489763477,1.0,0.008247456489763477,14.363079800152772,12.050521566248005
2015-02-18,6.786571025848389,0.01079349207644445,1.0,0.01079349207644445,14.518947252019036,12.181293247274978
2015-02-19,6.78000020980835,-0.0009686775589356998,1.0,-0.0009686775589356998,14.50488988326467,12.16949921509691
2015-02-20,6.8314290046691895,0.007556743496119142,1.0,0.007556743496119142,14.61491480704068,12.261809341841
2015-02-23,6.740571022033691,-0.0133892336880601,-1.0,-0.0133892336880601,14.420536489583265,12.098727319104714
2015-02-24,6.783999919891357,0.006422243975587433,1.0,-0.006422243975587433,14.513446719920085,12.021275314512481
2015-02-25,6.833285808563232,0.007238755926528239,1.0,0.007238755926528239,14.618887186861398,12.108610108710785
2015-02-26,6.900428771972656,0.009777907930489644,1.0,0.009777907930489644,14.76253044063016,12.227587711615861
2015-02-27,6.78442907333374,-0.016953406210500413,1.0,-0.016953406210500413,14.514364835441052,12.022035776149266
2015-03-02,6.860713958740234,0.011181367612760316,1.0,0.011181367612760316,14.67756599006313,12.157212901832693
2015-03-03,6.781570911407471,-0.011602738978199603,-1.0,-0.011602738978199603,14.50825018607141,12.016971101648256
2015-03-04,6.710999965667725,-0.01046080690193172,-1.0,0.01046080690193172,14.357273229546832,12.143338114002447
2015-03-05,6.680714130401611,-0.00452307847699492,-1.0,0.00452307847699492,14.29248079710381,12.198387788411921
2015-03-06,6.487429141998291,-0.029358561386258124,-1.0,0.029358561386258124,13.878973808000413,12.561823779867877
2015-03-09,6.366143226623535,-0.018872498906031487,-1.0,0.018872498906031487,13.619499059849701,12.80114800517685
2015-03-10,6.215143203735352,-0.02400506096298775,-1.0,0.02400506096298775,13.296455013155573,13.112158319567515
2015-03-11,6.288428783416748,0.011722477220951518,-1.0,-0.011722477220951518,13.453239560414445,12.95934874559924
2015-03-12,6.404571056365967,0.018300719434728864,1.0,-0.018300719434728864,13.701710183982188,12.724340310840843
2015-03-13,6.262856960296631,-0.02237549854895961,1.0,-0.02237549854895961,13.398532116905075,12.44278853018926
2015-03-16,6.028142929077148,-0.03819747308941066,-1.0,-0.03819747308941066,12.896393315792565,11.976468275065002
2015-03-17,5.978857040405273,-0.008209572017525962,-1.0,0.008209572017525962,12.790952848851251,12.075194650039018
2015-03-18,6.0445709228515625,0.010931081715437068,-1.0,-0.010931081715437068,12.931538777935192,11.943918512844755
2015-03-19,6.074429035186768,0.004927497788936456,1.0,-0.004927497788936456,12.995416155242314,11.885209643482176
2015-03-20,6.118570804595947,0.007240541759211597,1.0,0.007240541759211597,13.089851477472298,11.971577297202938
2015-03-23,6.0714287757873535,-0.0077345800572273,1.0,-0.0077345800572273,12.988997507622397,11.8793393449339
2015-03-24,6.261143207550049,0.030768828919053595,1.0,0.030768828919053595,13.394865775591345,12.25053403349353
2015-03-25,6.025000095367432,-0.03844529424786643,-1.0,-0.03844529424786643,12.889669649794014,11.788497127984032
2015-03-26,5.975142955780029,-0.008309472020416087,-1.0,0.008309472020416087,12.783007069081458,11.886861426743955
2015-03-27,5.925285816192627,-0.008379098307338387,-1.0,0.008379098307338387,12.676344488368903,11.986881059179186
2015-03-30,6.03671407699585,0.01863091204532344,1.0,-0.01863091204532344,12.914730123002993,11.765622061015055
2015-03-31,5.952713966369629,-0.014012592558869896,-1.0,-0.014012592558869896,12.735023291570634,11.601904922501284
2015-04-01,5.901713848114014,-0.008604452903114629,-1.0,0.008604452903114629,12.625915463187237,11.702163684322995
2015-04-02,5.91542911529541,0.002321250302590272,-1.0,-0.002321250302590272,12.655257415108995,11.675031535766616
2015-04-06,6.0329999923706055,0.019680356430501488,1.0,-0.019680356430501488,12.9067843432332,11.447508960053622
2015-04-07,6.049428939819336,0.002719479281202359,1.0,0.002719479281202359,12.941931845632542,11.478682592303153
2015-04-08,6.304999828338623,0.041379064715436335,1.0,0.041379064715436335,13.488691061064062,11.963623755895597
2015-04-09,6.278571128845215,-0.004200514852744964,1.0,-0.004200514852744964,13.432150446897825,11.913475774023235
2015-04-10,6.493856906890869,0.03371421143580769,1.0,0.03371421143580769,13.89272513824779,12.321976665166341
2015-04-13,6.7811431884765625,0.0432890608349044,1.0,0.0432890608349044,14.507335130935513,12.86709721658548
2015-04-14,6.838714122772217,0.00845402060604767,1.0,0.00845402060604767,14.630500328073275,12.976337028788627
2015-04-15,6.792285919189453,-0.006812175626774615,1.0,-0.006812175626774615,14.53117349037325,12.888240347670607
2015-04-16,8.02928638458252,0.16730811075204918,1.0,0.16730811075204918,17.177568030319843,15.235426478796953
2015-04-17,8.164999961853027,0.01676106641047483,1.0,0.01676106641047483,17.46790880215712,15.492940550364953
2015-04-20,8.105570793151855,-0.007305144224246195,1.0,-0.007305144224246195,17.340768164813568,15.380174771804446
2015-04-21,8.006285667419434,-0.012324635926184884,-1.0,-0.012324635926184884,17.128361118909424,15.191783031731639
2015-04-22,7.966856956481934,-0.004936885865020354,-1.0,0.004936885865020354,17.044008745356372,15.266968569146869
2015-04-23,7.986570835113525,0.002471429829805342,-1.0,-0.002471429829805342,17.086183912004536,15.229283914285832
2015-04-24,7.977142810821533,-0.0011811819727235275,-1.0,0.0011811819727235275,17.066013934137242,15.247283097965827
2015-04-27,8.086856842041016,0.013659828131863108,1.0,-0.013659828131863108,17.30073220732925,15.040423878556135
2015-04-28,8.043713569641113,-0.005349268398612653,1.0,-0.005349268398612653,17.208433033878052,14.960183419614271
2015-04-29,8.040714263916016,-0.00037294528483065945,1.0,-0.00037294528483065945,17.202016426514845,14.95460513001078
2015-04-30,7.949999809265137,-0.011346013366033707,-1.0,-0.011346013366033707,17.007945167692775,14.785888918445334
2015-05-01,7.957571029663086,0.000951901587780153,-1.0,-0.000951901587780153,17.024142765739352,14.771820904052015
2015-05-04,7.927143096923828,-0.003831100731622382,-1.0,0.003831100731622382,16.959046335046057,14.828521781960891
2015-05-05,8.079285621643066,0.01901074993075181,1.0,-0.01901074993075181,17.284534609282673,14.549283140401029
2015-05-06,8.00771427154541,-0.008898094461430743,1.0,-0.008898094461430743,17.131417423465884,14.420396517737004
2015-05-07,8.074856758117676,0.008349769018675568,1.0,0.008349769018675568,17.27505965710629,14.541307585081075
2015-05-08,8.208571434020996,0.016423775141129745,1.0,0.016423775141129745,17.56112405087257,14.782102721043696
2015-05-11,8.427857398986816,0.02636367072769299,1.0,0.02636367072769299,18.030256599006307,15.17699575273168
2015-05-12,8.337714195251465,-0.010753474390782662,1.0,-0.010753474390782662,17.83740745395548,15.014664693310394
2015-05-13,8.287285804748535,-0.0060665918995204664,1.0,-0.0060665918995204664,17.72952275947168,14.923852588614356
2015-05-14,8.383570671081543,0.01155140854558213,-1.0,0.01155140854558213,17.935511157755908,15.09724363431051
2015-05-15,8.760713577270508,0.04400344208056318,1.0,-0.04400344208056318,18.74235719835212,14.447317313872503
2015-05-18,8.826713562011719,0.0075053950800669815,1.0,0.0075053950800669815,18.883555204450037,14.55615807368697
2015-05-19,8.806857109069824,-0.0022521203113098466,1.0,-0.0022521203113098466,18.84107501942324,14.52341274148894
2015-05-20,8.878999710083008,0.008158270406192256,1.0,0.008158270406192256,18.995414319011267,14.642383307013382
2015-05-21,8.900285720825195,0.0023944742880917347,1.0,0.0023944742880917347,19.04095284885124,14.677486126986487
2015-05-22,8.883856773376465,-0.0018475956462436396,1.0,-0.0018475956462436396,19.0058053464519,14.65039310370348
2015-05-26,8.799285888671875,-0.00956521486320879,-1.0,-0.00956521486320879,18.824877421376655,14.510927020710866
2015-05-27,8.985713958740234,0.020965409086029875,1.0,-0.020965409086029875,19.223714964711707,14.209866455930413
2015-05-28,8.950714111328125,-0.0039026601838691322,1.0,-0.0039026601838691322,19.14883754333504,14.1545182487665
2015-05-29,8.915143013000488,-0.003982025052916819,1.0,-0.003982025052916819,19.07273800818713,14.098266674406643
2015-06-01,8.900285720825195,-0.0016679133397916996,-1.0,-0.0016679133397916996,19.04095284885124,14.074771586684392
2015-06-02,8.913000106811523,0.0014275174460764725,-1.0,-0.0014275174460764725,19.068153551352435,14.054693938700773
2015-06-03,8.880857467651367,-0.0036127831176187685,-1.0,0.0036127831176187685,18.999388739088694,14.10556233259445
2015-06-04,8.934857368469238,0.006062071231311849,1.0,-0.006062071231311849,19.114914194963657,14.020312066638507
2015-06-05,9.04599952697754,0.01236243351879964,1.0,0.01236243351879964,19.352687752583776,14.194713031509554
2015-06-08,8.960429191589355,-0.00950449207820655,1.0,-0.00950449207820655,19.169621638473032,14.060438609846926
2015-06-09,9.244999885559082,0.03126472577374934,1.0,0.03126472577374934,19.77842200016974,14.506978467165208
2015-06-10,9.587142944335938,0.0363400717492218,1.0,0.0363400717492218,20.510390619389284,15.043859164602418
2015-06-11,9.509428977966309,-0.008139093832950035,1.0,-0.008139093832950035,20.344132140082387,14.921912723209463
2015-06-12,9.44185733795166,-0.0071311176707263245,1.0,-0.0071311176707263245,20.199571790921013,14.8158813182535
2015-06-15,9.343143463134766,-0.010509957866412963,-1.0,-0.010509957866412963,19.98838685878811,14.660982445986772
2015-06-16,9.5272855758667,0.019517092860086304,1.0,-0.019517092860086304,20.38233390678148,14.377616920640461
2015-06-17,9.427143096923828,-0.010566755924438976,-1.0,-0.010566755924438976,20.168092670092115,14.226492008066094
2015-06-18,9.474286079406738,0.004988308534645694,1.0,-0.004988308534645694,20.268948680198733,14.15570258309957
2015-06-19,9.3871431350708,-0.009240398848069587,-1.0,-0.009240398848069587,20.082518182767824,14.025500730221555
2015-06-22,9.64142894744873,0.026728327238700465,1.0,-0.026728327238700465,20.626528152278226,13.65558815122201
2015-06-23,9.73128604888916,0.009276732338747477,1.0,0.009276732338747477,20.818765220315075,13.782856793289614
2015-06-24,9.694429397583008,-0.0037946294058783447,1.0,-0.0037946294058783447,20.739915419117686,13.73065506534936
