Price,Close,High,Low,Open,Volume
Ticker,JPM,JPM,JPM,JPM,JPM
Date,,,,,
1980-03-17,1.0382102727890015,1.0572951447501893,1.0343934359935585,1.0343934359935585,62775
1980-03-18,1.0458444356918335,1.0534784062698386,1.0382105633972807,1.0382105633972807,64125
1980-03-19,1.0611118078231812,1.0649288405605588,1.0534779389152429,1.0534779389152429,40500
1980-03-20,1.0534781217575073,1.0611119919903846,1.0496612849244944,1.0611119919903846,18900
1980-03-21,1.0763797760009766,1.0763797760009766,1.0534781643758624,1.0534781643758624,97200
1980-03-24,1.0496615171432495,1.068746098664138,1.0496615171432495,1.068746098664138,90450
1980-03-25,1.0458444356918335,1.0534784062698386,1.0420275978280091,1.0496615684060142,72225
1980-03-26,1.0534781217575073,1.0611119919903846,1.0382102830083273,1.0458441532412046,31725
1980-03-27,1.0458444356918335,1.0496615684060142,1.0153089465136218,1.0496615684060142,62100
1980-03-28,1.034393072128296,1.045843775053496,1.0153083051639225,1.045843775053496,84375
1980-03-31,1.0649290084838867,1.0687458452563052,1.045844136637826,1.045844136637826,55350
1980-04-01,1.0534781217575073,1.0840137009724418,1.0458441532412046,1.0649290253902488,126225
1980-04-02,1.0916475057601929,1.0916475057601929,1.0611119283758903,1.0611119283758903,58725
1980-04-03,1.133634328842163,1.145085235250566,1.1145494520670085,1.1145494520670085,311175
1980-04-07,1.1412677764892578,1.1603526461667706,1.1298168743394326,1.1336339072449828,115425
1980-04-08,1.1221833229064941,1.1336342282993077,1.1221833229064941,1.1336342282993077,218025
1980-04-09,1.1069141626358032,1.114548024944329,1.0840125757102264,1.114548024944329,181575
1980-04-10,1.1298166513442993,1.1374507156486429,1.106914949848236,1.106914949848236,191700
1980-04-11,1.1298166513442993,1.1527185494071497,1.1259998157589144,1.1298166513442993,112050
1980-04-14,1.1260006427764893,1.1298174811652404,1.1183667694320554,1.1298174811652404,18900
1980-04-15,1.099281668663025,1.1183665447569704,1.099281668663025,1.1183665447569704,63450
1980-04-16,1.1183664798736572,1.1183664798736572,1.1069154762548763,1.1069154762548763,30375
1980-04-17,1.099281668663025,1.110732574662703,1.09546483104106,1.110732574662703,43875
1980-04-18,1.0916475057601929,1.1107322784816644,1.0916475057601929,1.0992813755354136,27675
1980-04-21,1.0649290084838867,1.0878307171023662,1.053478105032935,1.0878307171023662,83700
1980-04-22,1.099281668663025,1.099281668663025,1.0534783395146499,1.064929245514328,122850
1980-04-23,1.099281668663025,1.099281668663025,1.0725631173251495,1.099281668663025,132300
1980-04-24,1.0916475057601929,1.0992813755354136,1.0763796679263318,1.0992813755354136,209250
1980-04-25,1.0763797760009766,1.0878307783803929,1.0725629390135538,1.0878307783803929,21600
1980-04-28,1.099281668663025,1.1069155404738464,1.0878309592302384,1.0878309592302384,141750
1980-04-29,1.1030986309051514,1.106915468278173,1.095464759592229,1.0992815969652507,45225
1980-04-30,1.114548921585083,1.1183660523768273,1.0916473162354494,1.1030982171936687,85050
