Price,Close,High,Low,Open,Volume
Ticker,BAC,BAC,BAC,BAC,BAC
Date,,,,,
1973-02-21,1.5076401233673096,1.5076401233673096,1.5076401233673096,1.5076401233673096,99200
1973-02-22,1.512733817100525,1.512733817100525,1.512733817100525,1.512733817100525,47200
1973-02-23,1.5076401233673096,1.5076401233673096,1.5076401233673096,1.5076401233673096,133600
1973-02-26,1.5076401233673096,1.5076401233673096,1.5076401233673096,1.5076401233673096,24000
1973-02-27,1.5076401233673096,1.5076401233673096,1.5076401233673096,1.5076401233673096,41600
1973-02-28,1.5076401233673096,1.5076401233673096,1.5076401233673096,1.5076401233673096,66400
1973-03-01,1.5178276300430298,1.5178276300430298,1.5178276300430298,1.5178276300430298,93600
1973-03-02,1.5229214429855347,1.5229214429855347,1.5229214429855347,1.5229214429855347,26400
1973-03-05,1.5432950258255005,1.5432950258255005,1.5432950258255005,1.5432950258255005,68000
1973-03-06,1.5891355276107788,1.589135527610779,1.589135527610779,1.589135527610779,76800
1973-03-07,1.5891355276107788,1.589135527610779,1.589135527610779,1.589135527610779,51200
1973-03-08,1.5993214845657349,1.5993214845657349,1.5993214845657349,1.5993214845657349,84800
1973-03-09,1.5993214845657349,1.5993214845657349,1.5993214845657349,1.5993214845657349,78400
1973-03-12,1.5942280292510986,1.5942280292510986,1.5942280292510986,1.5942280292510986,73600
1973-03-13,1.5993214845657349,1.5993214845657349,1.5993214845657349,1.5993214845657349,47200
1973-03-14,1.6044145822525024,1.6044145822525024,1.6044145822525024,1.6044145822525024,50400
1973-03-15,1.5993214845657349,1.5993214845657349,1.5993214845657349,1.5993214845657349,70400
1973-03-16,1.5942280292510986,1.5942280292510986,1.5942280292510986,1.5942280292510986,44800
1973-03-19,1.5789480209350586,1.5789480209350586,1.5789480209350586,1.5789480209350586,28000
1973-03-20,1.5483871698379517,1.5483871698379517,1.5483871698379517,1.5483871698379517,68800
1973-03-21,1.5280137062072754,1.5280137062072754,1.5280137062072754,1.5280137062072754,94400
1973-03-22,1.502547264099121,1.5025472640991213,1.5025472640991213,1.5025472640991213,55200
1973-03-23,1.502547264099121,1.5025472640991213,1.5025472640991213,1.5025472640991213,117600
1973-03-26,1.497454047203064,1.497454047203064,1.497454047203064,1.497454047203064,9600
1973-03-27,1.497454047203064,1.497454047203064,1.497454047203064,1.497454047203064,15200
1973-03-28,1.5178276300430298,1.5178276300430298,1.5178276300430298,1.5178276300430298,141600
1973-03-29,1.5382006168365479,1.5382006168365479,1.5382006168365479,1.5382006168365479,120000
1973-03-30,1.5382006168365479,1.5382006168365479,1.5382006168365479,1.5382006168365479,85600
1973-04-02,1.5280137062072754,1.5280137062072754,1.5280137062072754,1.5280137062072754,52800
1973-04-03,1.5178276300430298,1.5178276300430298,1.5178276300430298,1.5178276300430298,23200
1973-04-04,1.5076401233673096,1.5076401233673096,1.5076401233673096,1.5076401233673096,78400
1973-04-05,1.502547264099121,1.5025472640991213,1.5025472640991213,1.5025472640991213,78400
1973-04-06,1.502547264099121,1.5025472640991213,1.5025472640991213,1.5025472640991213,36000
1973-04-09,1.502547264099121,1.5025472640991213,1.5025472640991213,1.5025472640991213,28000
1973-04-10,1.5382006168365479,1.5382006168365479,1.5382006168365479,1.5382006168365479,88800
1973-04-11,1.5483871698379517,1.5483871698379517,1.5483871698379517,1.5483871698379517,144000
1973-04-12,1.568760633468628,1.568760633468628,1.568760633468628,1.568760633468628,140800
